time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,1.8233675845890047,-3.0206504566104644,16.358792934323645,5.896394695139797,6.158826762521045,0.0,2.1429012451230287,-4.311934278964782,4.357877869012194,-0.2481794922963205,0.013487390582331286,0.0,428.410799801568,427.8715153083279,428.493796187502,428.6271736624616
2.700000000000002,1.954042185349751,-3.2862240720303073,16.618709458184902,5.8816491380625315,6.159780850560281,0.0,2.212752618812056,-4.541671460061392,4.305075099248496,-0.24132052911616841,0.020338276142989536,0.0,436.5959137610875,437.16716387004317,437.6192506149528,438.12844128824526
2.760000000000002,2.08858989734118,-3.56491713711251,16.87317580117387,5.867721925270249,6.160848835956312,0.0,2.2720419653685413,-4.749205778578105,4.176623602794099,-0.218203625214964,0.0121666257898147,0.0,413.3468576339008,412.6258817113641,410.5460252741266,412.53347474250575
2.820000000000002,2.2272391040921518,-3.8581564899921674,17.124056978185,5.854033165901647,6.161613027295136,0.0,2.349381391995035,-5.026428566157974,4.184697141081031,-0.2727690731159478,0.013852607616351128,0.0,462.28896911650094,462.4216978436234,463.5133076755591,459.1502581976028
2.880000000000002,2.3701935870448616,-4.167250997292676,17.372968432742436,5.837427938729034,6.162348740472229,0.0,2.4156014272067097,-5.277941146291288,4.111219290272102,-0.286206594374069,0.008873941478567111,0.0,436.6749136035985,436.25919202162305,438.24875503591016,437.0509602952957
2.940000000000002,2.516742440826177,-4.490447232469987,17.614666224648623,5.820783996210288,6.16351519223487,0.0,2.469255306214372,-5.496505306258593,3.9447406555651643,-0.26394821751611797,0.034920130034263704,0.0,404.2223190164881,406.5633407058279,404.2831263025409,406.19747767378686
3.000000000000002,2.6669417174095083,-4.82872738350973,17.849679956511498,5.804845710192753,6.165672963643445,0.0,2.5370653551715296,-5.780647348907722,3.8876574978346827,-0.2692434879605453,0.037970317960720035,0.0,447.72129342180574,447.9700074120269,447.46312791582477,446.9610114554425
3.0600000000000023,2.820802424938693,-5.182950557945369,18.078420693408248,5.788597842491988,6.1687390153105675,0.0,2.59134688603722,-6.027985322888036,3.736162516271841,-0.27409502020063276,0.06921799232023657,0.0,415.33132548624985,418.06531678714975,415.89036704774327,415.3853982141557
3.1200000000000023,2.9781180070993565,-5.553363992396423,18.299929790162153,5.772228288624149,6.173528778128574,0.0,2.651985737269251,-6.320294892989035,3.646089872442232,-0.27040677526734785,0.09535067617907356,0.0,440.9070139260204,443.066201196969,440.90781537222153,441.1366531364762
3.1800000000000024,3.138631971650361,-5.940082360454828,18.51315212911531,5.756143227557523,6.17926979129653,0.0,2.6980022305034863,-6.5715289604095,3.460517937146729,-0.263812064007729,0.09634063365427677,0.0,408.5977406543474,408.6946834035181,408.30709408716615,408.8157205845399
3.2400000000000024,3.302019369309021,-6.343145965039822,18.716827378213793,5.739976868247739,6.184546314824866,0.0,2.7476756212215077,-6.865061367426696,3.3273756894433584,-0.2840885620182262,0.060390924982580356,0.0,432.3575162218386,429.32343190625795,432.563506110719,430.7756809276985
3.3000000000000025,3.4684698773524154,-6.765034069958541,18.913856291002467,5.722958699448771,6.188938864633185,0.0,2.800162726920638,-7.198966325661429,3.238422927918298,-0.2827484600422917,0.09101791752075651,0.0,450.8981726139496,453.3700693236438,450.41431795135577,450.44233348972193
3.3600000000000025,3.638156226524396,-7.208325026906941,19.10699540952185,5.706321757603071,6.194630967490463,0.0,2.855304592717987,-7.578373465299798,3.1972360057522575,-0.26814946730672173,0.10162622530024888,0.0,472.66739163160497,473.4914180248654,472.534561586789,473.5859457295172
3.4200000000000026,3.810785137267799,-7.673247658800541,19.295174722624225,5.690021192964128,6.200782580724411,0.0,2.8983230079273024,-7.920053168564035,3.073602989104617,-0.27985240319962673,0.10426858088736014,0.0,448.3417054851227,448.5654109472155,449.17735084508223,448.15291938271884
3.4800000000000026,3.986057654452548,-8.16024294935415,19.477579491869612,5.673318088806715,6.206663967899143,0.0,2.9433185860398363,-8.313990072687211,3.004107218892619,-0.2756073332749499,0.08105245703143021,0.0,473.5473885523874,471.765081107587,473.77371472244164,474.02690975309724
3.5400000000000027,4.163846304543563,-8.670758666207448,19.65490825097721,5.656889051100157,6.211663443429551,0.0,2.98234819041425,-8.704010081755742,2.904445653917747,-0.27046558383773717,0.08751774459362632,0.0,467.9193524916837,468.42779044393365,468.386229473263,468.714480964437
3.6000000000000028,4.343760812066951,-9.204098002218334,19.824756533226783,5.641663627595349,6.216679750425843,0.0,3.014225188206116,-9.074784588745485,2.7550464260336787,-0.2324433804803437,0.07433800071964947,0.0,456.166415100835,455.11787909992233,454.2698773206643,457.2446441220512
3.660000000000003,4.525364210735467,-9.758811039550958,19.983844430964226,5.6276626007355794,6.221198509032993,0.0,3.038781212552917,-9.416525043710436,2.5461937739748137,-0.23522538518164568,0.0771929049706962,0.0,438.1836821758511,438.4255646387154,437.3252032903793,437.0380890147395
3.720000000000003,4.708520989311813,-10.335904470440491,20.132251510621337,5.6131238043268965,6.226179942349166,0.0,3.065876959021854,-9.820545981761775,2.398297734971447,-0.2627761198621676,0.09268040531931153,0.0,465.7634033998996,466.97863507135037,467.6476677337053,465.4391627996249
3.780000000000003,4.893310192222252,-10.938776153322072,20.27305219950477,5.597245463276906,6.231539176735968,0.0,3.093053693389413,-10.275596594774143,2.29192921076866,-0.26864277233826916,0.08157904671753313,0.0,489.6021935861728,488.7811091956903,488.2379825678471,487.7361404307457
3.840000000000003,5.079434876163951,-11.567055744342474,20.404431430279512,5.581598602711637,6.236165299511313,0.0,3.110596652391109,-10.667702730942544,2.084915003755561,-0.2484766060703633,0.06617729270618666,0.0,458.45959165659383,457.2382296588772,457.22575013230363,458.76336185344275
3.900000000000003,5.2665142396809985,-12.218957788076622,20.522855511484273,5.567139109891977,6.240177736293951,0.0,3.124960852543728,-11.062961448868785,1.8601095535954806,-0.22915808521551223,0.068231405463863,0.0,457.6049653085235,457.77170004583115,456.45324009311634,457.93620696605467
